data_source,game_key,turn,player_seat,posterior_marginal,posterior_joint,n_cand_marginal,n_cand_joint,n_constrained_others
hanabi_data,2817551515,67,1,0,0,1,1,4
hanabi_data,2817551515,69,1,0.5,0.5,2,2,4
hanabi_data,2819181407,5,1,0.666666666667,0.678571428571,5,5,4
hanabi_data,2819181407,7,1,0.625,0.571428571429,5,4,4
hanabi_data,2819181407,9,1,0,0,1,1,4
hanabi_data,2819181407,12,0,0,0,1,1,4
hanabi_data,2819181407,13,1,0,0,1,1,4
hanabi_data,2819181407,15,1,0.7,0.678571428571,5,5,4
hanabi_data,2819181407,17,1,0.571428571429,0.5,4,3,3
hanabi_data,2820307441,2,0,0,0,5,5,4
hanabi_data,2820307441,4,0,0,0,1,1,4
hanabi_data,2820307441,6,0,0,0,1,1,4
hanabi_data,2820307441,8,0,0,0,1,1,4
hanabi_data,2820307441,11,1,1,1,4,4,4
hanabi_data,2820307441,13,1,0.571428571429,0.571428571429,5,5,4
hanabi_data,2820307441,15,1,0.625,0.625,4,4,4
hanabi_data,2820307441,17,1,1,1,2,2,3
hanabi_data,2820307441,19,1,0.722222222222,0.722222222222,12,12,2
hanabi_data,2820617991,2,0,0,0,5,5,4
hanabi_data,2820617991,4,0,0,0,1,1,4
hanabi_data,2820617991,6,0,0,0,1,1,4
hanabi_data,2820617991,8,0,0,0,1,1,4
hanabi_data,2820617991,12,0,0,0,1,1,4
hanabi_data,2820617991,13,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2820617991,17,1,0,0,1,1,4
hanabi_data,2820617991,22,0,0,0,1,1,4
hanabi_data,2820617991,30,0,0,0,1,1,4
hanabi_data,2820617991,32,0,0,0,1,1,4
hanabi_data,2820617991,38,0,0,0,1,1,4
hanabi_data,2820617991,40,0,0,0,1,1,4
hanabi_data,2820617991,45,1,0.5,0.5,3,3,4
hanabi_data,2820617991,53,1,0.4,0.4,3,3,4
hanabi_data,2820617991,58,0,0,0,1,1,4
hanabi_data,2820617991,61,1,0.5,0.5,2,2,4
hanabi_data,2820617991,67,1,0,0,1,1,4
hanabi_data,2820617991,72,0,0,0,1,1,4
hanabi_data,2829010064,4,0,0,0,1,1,4
hanabi_data,2829010064,5,1,0,0,1,1,4
hanabi_data,2829010064,9,1,0.5,0.47619047619,5,5,4
hanabi_data,2829010064,11,1,0.777777777778,0.75,5,5,4
hanabi_data,2829010064,15,1,0,0,1,1,4
hanabi_data,2829010064,19,1,0,0,1,1,4
hanabi_data,2829010064,22,0,0,0,1,1,4
hanabi_data,2829010064,25,1,0.6,0.666666666667,3,3,4
hanabi_data,2829010064,30,0,0,0,1,1,4
hanabi_data,2829010064,37,1,0.6,0.6,3,3,4
hanabi_data,2829010064,39,1,0.666666666667,0.671875,12,12,3
hanabi_data,2830139678,2,0,0,0,5,5,4
hanabi_data,2830139678,3,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2830139678,5,1,0.571428571429,0.571428571429,4,4,4
hanabi_data,2830139678,7,1,0,0,1,1,4
hanabi_data,2830139678,11,1,0.857142857143,0.857142857143,4,4,4
hanabi_data,2830139678,13,1,0.307692307692,0.307692307692,5,5,4
hanabi_data,2830139678,20,0,0,0,1,1,4
hanabi_data,2830139678,21,1,0,0,1,1,4
hanabi_data,2830139678,22,0,0,0,1,1,3
hanabi_data,2830139678,23,1,0,0,1,1,3
hanabi_data,2830139678,28,0,0,0,1,1,4
hanabi_data,2830139678,33,1,0.5,0.5,2,2,4
hanabi_data,2832132964,1,1,0,0,5,5,4
hanabi_data,2832132964,3,1,1,1,4,4,4
hanabi_data,2832132964,5,1,0.714285714286,0.714285714286,4,4,4
hanabi_data,2832132964,7,1,1,1,3,3,4
hanabi_data,2833544476,1,1,0.7,0.7,5,5,4
hanabi_data,2833544476,4,0,0,0,5,5,4
hanabi_data,2833544476,6,0,0,0,4,4,4
hanabi_data,2833544476,8,0,0,0,1,1,4
hanabi_data,2833544476,13,1,0.714285714286,0.714285714286,4,4,4
hanabi_data,2833544476,15,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2833544476,21,1,0.8,0.8,5,5,4
hanabi_data,2833544476,25,1,0,0,1,1,4
hanabi_data,2833544476,26,0,0,0,1,1,3
hanabi_data,2833544476,28,0,0,0,1,1,4
hanabi_data,2833544476,33,1,0.272727272727,0.272727272727,5,5,4
hanabi_data,2833544476,35,1,0.5,0.5,5,5,3
hanabi_data,2833544476,37,1,0.444444444444,0.444444444444,5,5,4
hanabi_data,2838382703,1,1,0,0,5,5,4
hanabi_data,2838382703,5,1,0,0,1,1,4
hanabi_data,2838382703,7,1,0.7,0.666666666667,5,5,4
hanabi_data,2838382703,9,1,1,1,1,1,4
hanabi_data,2838382703,12,0,0,0,1,1,4
hanabi_data,2838382703,13,1,0,0,1,1,4
hanabi_data,2838382703,18,0,0,0,1,1,4
hanabi_data,2838382703,19,1,0,0,1,1,3
hanabi_data,2838382703,23,1,0.833333333333,0.833333333333,4,4,4
hanabi_data,2838382703,25,1,0.2,0.2,3,3,4
hanabi_data,2838382703,27,1,0.5,0.5,3,3,3
hanabi_data,2843572338,3,1,0,0,4,4,4
hanabi_data,2843572338,5,1,0,0,1,1,4
hanabi_data,2843572338,7,1,0,0,1,1,4
hanabi_data,2843572338,9,1,0,0,1,1,4
hanabi_data,2843572338,11,1,0.7,0.7,5,5,4
hanabi_data,2843572338,15,1,0.75,0.75,5,5,4
hanabi_data,2843572338,26,0,0,0,1,1,4
hanabi_data,2843572338,29,1,0.857142857143,0.857142857143,4,4,4
hanabi_data,2843572338,33,1,0.666666666667,0.666666666667,3,3,4
hanabi_data,2843572338,37,1,0.5,0.4,4,3,4
hanabi_data,2843572338,38,0,0,0,1,1,2
hanabi_data,2843572338,45,1,0,0,1,1,4
hanabi_data,2843572338,50,0,0,0,1,1,4
hanabi_data,2843572338,55,1,0.333333333333,0.333333333333,2,2,4
hanabi_data,2843572338,60,0,0,0,1,1,4
hanabi_data,2843572338,64,0,0,0,1,1,4
hanabi_data,2843572338,69,1,1,1,2,2,4
hanabi_data,2843910370,5,1,0.65,0.65,21,21,0
hanabi_data,2843910370,7,1,0.631578947368,0.631578947368,21,21,0
hanabi_data,2843910370,9,1,0.611111111111,0.611111111111,20,20,0
hanabi_data,2844959229,1,1,0,0,5,5,4
hanabi_data,2844959229,3,1,0,0,1,1,4
hanabi_data,2844959229,6,0,0.714285714286,0.714285714286,5,5,4
hanabi_data,2844959229,8,0,0.714285714286,0.714285714286,4,4,4
hanabi_data,2844959229,10,0,0,0,1,1,4
hanabi_data,2844959229,14,0,0.25,0.25,5,5,4
hanabi_data,2844959229,18,0,0,0,1,1,4
hanabi_data,2844959229,20,0,0,0,1,1,4
hanabi_data,2844959229,22,0,0,0,1,1,3
hanabi_data,2844959229,24,0,0,0,1,1,4
hanabi_data,2844959229,26,0,0.75,0.75,4,4,4
hanabi_data,2844959229,28,0,0.666666666667,0.666666666667,5,5,4
hanabi_data,2845079738,1,1,0,0,5,5,4
hanabi_data,2845079738,3,1,0.222222222222,0.222222222222,4,4,4
hanabi_data,2845079738,5,1,0.5,0.5,4,4,4
hanabi_data,2845079738,7,1,0.428571428571,0.428571428571,4,4,4
hanabi_data,2845079738,9,1,0,0,1,1,4
hanabi_data,2845079738,11,1,0.285714285714,0.285714285714,4,4,4
hanabi_data,2845079738,13,1,0,0,1,1,4
hanabi_data,2845079738,15,1,0,0,1,1,4
hanabi_data,2845079738,22,0,0,0,1,1,4
hanabi_data,2845079738,23,1,0.666666666667,0.733333333333,4,4,3
hanabi_data,2845079738,25,1,0.333333333333,0.333333333333,2,2,2
hanabi_data,2847331954,2,0,0,0,5,5,4
hanabi_data,2847331954,4,0,0,0,1,1,4
hanabi_data,2847331954,5,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2847331954,7,1,0.5,0.5,4,4,4
hanabi_data,2847331954,11,1,0,0,1,1,4
hanabi_data,2847331954,15,1,0,0,1,1,4
hanabi_data,2847331954,18,0,0,0,1,1,4
hanabi_data,2847331954,21,1,0,0,1,1,4
hanabi_data,2847331954,27,1,0.677419354839,0.694003527337,21,21,4
hanabi_data,2847331954,29,1,0.666666666667,0.673913043478,15,15,4
hanabi_data,2847331954,31,1,0.678571428571,0.715029761905,19,19,4
hanabi_data,2847331954,33,1,0.75,0.745098039216,14,13,4
hanabi_data,2847331954,35,1,0.72,0.714285714286,19,18,4
hanabi_data,2849121232,1,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2849121232,21,1,0,0,4,4,4
hanabi_data,2849121232,30,0,0,0,1,1,4
hanabi_data,2849121232,32,0,0,0,1,1,4
hanabi_data,2849121232,34,0,0,0,1,1,4
hanabi_data,2849121232,37,1,0.285714285714,0.285714285714,4,4,4
hanabi_data,2849121232,39,1,0,0,1,1,4
hanabi_data,2849121232,46,0,0,0,1,1,4
hanabi_data,2849121232,48,0,0,0,1,1,4
hanabi_data,2849121232,50,0,0,0,1,1,4
hanabi_data,2849121232,53,1,0.333333333333,0.333333333333,3,3,4
hanabi_data,2849121232,57,1,0,0,1,1,4
hanabi_data,2849121232,59,1,0,0,1,1,4
hanabi_data,2849121232,61,1,0.666666666667,0.666666666667,3,3,4
hanabi_data,2849121232,66,0,0,0,1,1,4
hanabi_data,2849210230,1,1,0,0,5,5,4
hanabi_data,2849210230,3,1,0,0,1,1,4
hanabi_data,2849210230,5,1,0,0,1,1,4
hanabi_data,2849210230,7,1,0.875,0.875,5,5,4
hanabi_data,2849210230,9,1,0.777777777778,0.777777777778,5,5,4
hanabi_data,2849210230,11,1,0.857142857143,0.857142857143,4,4,4
hanabi_data,2849210230,13,1,0.666666666667,0.666666666667,3,3,4
hanabi_data,2849210230,15,1,0.571428571429,0.5,4,3,4
hanabi_data,2849210230,21,1,0.833333333333,0.833333333333,4,4,2
hanabi_data,2849687540,1,1,0,0,5,5,4
hanabi_data,2849687540,3,1,0,0,1,1,4
hanabi_data,2849687540,13,1,0.25,0.25,5,5,4
hanabi_data,2849687540,15,1,0.428571428571,0.428571428571,5,5,4
hanabi_data,2849687540,20,0,0,0,1,1,4
hanabi_data,2849687540,23,1,0.714285714286,0.714285714286,5,5,4
hanabi_data,2849687540,26,0,0,0,1,1,4
hanabi_data,2849687540,27,1,0,0,1,1,3
hanabi_data,2849687540,35,1,0.428571428571,0.428571428571,4,4,4
hanabi_data,2849687540,37,1,0.666666666667,0.5,3,2,4
hanabi_data,2849687540,49,1,0.8,0.8,3,3,4
hanabi_data,2859000739,2,0,0,0,5,5,4
hanabi_data,2859000739,6,0,0,0,1,1,4
hanabi_data,2859000739,10,0,0,0,1,1,4
hanabi_data,2859000739,11,1,0.4,0.4,4,4,4
hanabi_data,2859000739,15,1,1,1,3,3,4
hanabi_data,2859000739,17,1,0,0,1,1,4
hanabi_data,2859000739,19,1,0,0,1,1,3
hanabi_data,2859000739,23,1,0,0,1,1,4
hanabi_data,2859000739,30,0,0,0,1,1,4
hanabi_data,2859000739,33,1,0.375,0.375,4,4,4
hanabi_data,2859000739,35,1,0.625,0.625,5,5,3
hanabi_data,2862436860,2,0,0,0,5,5,4
hanabi_data,2862436860,7,1,0,0,1,1,4
hanabi_data,2862436860,14,0,0,0,1,1,4
hanabi_data,2862436860,16,0,0,0,1,1,4
hanabi_data,2862436860,24,0,0,0,1,1,4
hanabi_data,2862436860,26,0,0,0,4,4,4
hanabi_data,2862436860,30,0,0,0,1,1,4
hanabi_data,2862436860,32,0,0,0,1,1,4
hanabi_data,2862436860,36,0,0,0,1,1,4
hanabi_data,2862436860,39,1,0.5,0.5,3,3,4
hanabi_data,2862436860,40,0,0,0,1,1,3
hanabi_data,2862436860,44,0,0,0,1,1,4
hanabi_data,2862436860,50,0,0,0,1,1,4
hanabi_data,2862436860,52,0,0,0,1,1,4
hanabi_data,2862436860,60,0,0,0,1,1,4
hanabi_data,2862436860,75,1,0,0,1,1,4
hanabi_data,2865221292,2,0,0,0,5,5,4
hanabi_data,2865221292,5,1,1,1,4,4,4
hanabi_data,2865221292,7,1,0.875,0.875,5,5,4
hanabi_data,2865221292,9,1,0.69696969697,0.7,19,19,4
hanabi_data,2865221292,11,1,0.625,0.666666666667,5,5,4
hanabi_data,2865221292,13,1,0.692307692308,0.671428571429,22,22,4
hanabi_data,2871214424,2,0,0,0,5,5,4
hanabi_data,2871214424,6,0,0,0,1,1,4
hanabi_data,2871214424,8,0,0.777777777778,0.777777777778,5,5,4
hanabi_data,2871214424,12,0,0.6,0.6,3,3,4
hanabi_data,2871214424,14,0,0,0,1,1,4
hanabi_data,2871214424,16,0,0,0,1,1,4
hanabi_data,2871214424,18,0,0,0,1,1,4
hanabi_data,2871214424,22,0,1,1,3,3,4
hanabi_data,2871214424,25,1,0.689655172414,0.690235690236,21,21,2
hanabi_data,2871214424,27,1,0.714285714286,0.714285714286,5,5,4
hanabi_data,2871214424,29,1,0.571428571429,0.571428571429,5,5,4
hanabi_data,2871214424,31,1,0.777777777778,0.777777777778,16,16,4
hanabi_data,2871214424,35,1,0.809523809524,0.805555555556,18,18,4
hanabi_data,2872437860,1,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2872437860,3,1,0.875,0.857142857143,5,5,4
hanabi_data,2872437860,5,1,1,1,4,4,4
hanabi_data,2872437860,7,1,0,0,1,1,4
hanabi_data,2872437860,12,0,0,0,1,1,4
hanabi_data,2872437860,15,1,0.5,0.5,2,2,4
hanabi_data,2872437860,19,1,0.714285714286,0.666666666667,5,4,4
hanabi_data,2872457948,2,0,0.666666666667,0.666666666667,5,5,4
hanabi_data,2872457948,4,0,0,0,1,1,4
hanabi_data,2872457948,6,0,0.166666666667,0.166666666667,5,5,4
hanabi_data,2872457948,7,1,0.866666666667,0.866666666667,19,19,4
hanabi_data,2872457948,9,1,0,0,1,1,4
hanabi_data,2872457948,12,0,0,0,1,1,4
hanabi_data,2872457948,13,1,0.777777777778,0.777777777778,5,5,4
hanabi_data,2872457948,15,1,1,1,4,4,4
hanabi_data,2872457948,17,1,0.444444444444,0.444444444444,4,4,3
hanabi_data,2872457948,19,1,0.75,0.75,5,5,4
hanabi_data,2872457948,23,1,0.666666666667,0.666666666667,6,6,3
hanabi_data,2874390201,1,1,0,0,5,5,4
hanabi_data,2874390201,3,1,0,0,4,4,4
hanabi_data,2874390201,5,1,0,0,1,1,4
hanabi_data,2874390201,8,0,0.714285714286,0.714285714286,4,4,4
hanabi_data,2874390201,13,1,0,0,1,1,4
hanabi_data,2874390201,18,0,0.666666666667,0.625,5,4,4
hanabi_data,2874390201,20,0,0.666666666667,0.666666666667,5,5,4
hanabi_data,2874390201,25,1,0.5,0.5,3,3,4
hanabi_data,2874390201,31,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2874390201,32,0,0,0,1,1,3
hanabi_data,2874390201,34,0,0.75,0.714285714286,5,5,4
hanabi_data,2874390201,42,0,0,0,1,1,4
hanabi_data,2874390201,44,0,0,0,3,3,4
hanabi_data,2874390201,45,1,0.333333333333,0.333333333333,2,2,3
hanabi_data,2874390201,51,1,0.666666666667,0.666666666667,3,3,4
hanabi_data,2874390201,58,0,0,0,2,2,4
hanabi_data,2874390201,60,0,0,0,2,2,4
hanabi_data,2874390201,62,0,0,0,2,2,4
hanabi_data,2874390201,64,0,0,0,1,1,4
hanabi_data,2874390201,70,0,0,0,1,1,4
hanabi_data,2877750664,2,0,0,0,5,5,4
hanabi_data,2877750664,4,0,0,0,1,1,4
hanabi_data,2877750664,6,0,0,0,1,1,4
hanabi_data,2877750664,9,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2877750664,11,1,0.714285714286,0.714285714286,4,4,4
hanabi_data,2877750664,17,1,0.4,0.4,4,4,4
hanabi_data,2877750664,23,1,1,1,2,2,4
hanabi_data,2877750664,25,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2877750664,27,1,0,0,1,1,4
hanabi_data,2877750664,29,1,0.65,0.644444444444,15,15,4
hanabi_data,2877750664,31,1,1,1,4,4,4
hanabi_data,2880649944,2,0,0.625,0.625,5,5,4
hanabi_data,2880649944,4,0,0.740740740741,0.740740740741,15,15,4
hanabi_data,2880649944,10,0,1,1,1,1,4
hanabi_data,2880649944,11,1,0.931034482759,0.931034482759,18,18,4
hanabi_data,2882667417,2,0,0,0,5,5,4
hanabi_data,2882667417,4,0,0,0,1,1,4
hanabi_data,2882667417,6,0,0.181818181818,0.181818181818,4,4,4
hanabi_data,2882667417,8,0,0,0,1,1,4
hanabi_data,2882667417,10,0,0.75,0.75,3,3,4
hanabi_data,2882667417,12,0,0,0,1,1,4
hanabi_data,2882667417,14,0,0,0,1,1,4
hanabi_data,2882667417,19,1,0.625,0.571428571429,4,4,4
hanabi_data,2882667417,24,0,0.285714285714,0.285714285714,5,5,4
hanabi_data,2882667417,32,0,0.8,0.666666666667,4,3,4
hanabi_data,2882667417,33,1,0.5,0.5,3,3,4
hanabi_data,2882667417,34,0,0,0,1,1,3
hanabi_data,2882667417,38,0,0.833333333333,0.833333333333,4,4,4
hanabi_data,2882926896,2,0,0,0,5,5,4
hanabi_data,2882926896,3,1,0.625,0.625,5,5,4
hanabi_data,2882926896,5,1,0,0,1,1,4
hanabi_data,2882926896,9,1,0.714285714286,0.714285714286,4,4,4
hanabi_data,2882926896,11,1,0.666666666667,0.625,5,4,4
hanabi_data,2882926896,13,1,0.833333333333,0.8,4,4,4
hanabi_data,2882926896,15,1,0.666666666667,0.6,4,3,4
hanabi_data,2886250900,3,1,0,0,1,1,4
hanabi_data,2886250900,5,1,0.7,0.666666666667,5,5,4
hanabi_data,2886250900,8,0,0.25,0.25,5,5,4
hanabi_data,2886250900,10,0,0.454545454545,0.454545454545,5,5,4
hanabi_data,2886250900,16,0,0.2,0.2,5,5,4
hanabi_data,2886250900,18,0,0.625,0.625,5,5,4
hanabi_data,2886250900,28,0,0.6,0.6,3,3,4
hanabi_data,2886250900,36,0,0.333333333333,0.333333333333,2,2,4
hanabi_data,2886250900,38,0,0.5,0.5,3,3,4
hanabi_data,2886250900,46,0,1,1,3,3,4
hanabi_data,2886250900,48,0,0.666666666667,0,3,1,4
hanabi_data,2886250900,51,1,0.25,0.25,3,3,4
hanabi_data,2886250900,52,0,0,0,1,1,3
hanabi_data,2886250900,54,0,0.333333333333,0,2,1,4
hanabi_data,2886250900,56,0,0.6,0.5,4,3,4
hanabi_data,2886250900,58,0,0,0,1,1,3
hanabi_data,2886250900,60,0,0,0,1,1,2
hanabi_data,2888784314,2,0,0,0,5,5,4
hanabi_data,2888784314,3,1,0.153846153846,0.153846153846,5,5,4
hanabi_data,2888784314,5,1,0.333333333333,0.333333333333,5,5,4
hanabi_data,2888784314,8,0,0,0,1,1,4
hanabi_data,2888784314,9,1,0.727272727273,0.727272727273,5,5,4
hanabi_data,2888784314,12,0,0,0,4,4,4
hanabi_data,2888784314,17,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2888784314,19,1,0.714285714286,0.733333333333,4,4,4
hanabi_data,2888784314,21,1,0.6,0.6,3,3,3
hanabi_data,2888784314,23,1,1,1,5,5,4
hanabi_data,2892189297,2,0,0,0,5,5,4
hanabi_data,2892189297,4,0,0.714285714286,0.714285714286,4,4,4
hanabi_data,2892189297,6,0,0,0,1,1,4
hanabi_data,2892189297,8,0,0.25,0.181818181818,5,5,4
hanabi_data,2892189297,10,0,0.666666666667,0.666666666667,3,3,4
hanabi_data,2892189297,12,0,0.5,0.5,3,3,4
hanabi_data,2892189297,14,0,0.625,0.625,4,4,4
hanabi_data,2892189297,18,0,0.571428571429,0.571428571429,4,4,4
hanabi_data,2892189297,20,0,0,0,3,3,4
hanabi_data,2892189297,25,1,0.6,0.6,4,4,4
hanabi_data,2892189297,28,0,0,0,1,1,4
hanabi_data,2892189297,31,1,0.714285714286,0.714285714286,5,5,4
hanabi_data,2892189297,36,0,0.6,0.5,4,4,4
hanabi_data,2892189297,39,1,0.333333333333,0.333333333333,2,2,4
hanabi_data,2892189297,42,0,0,0,1,1,4
hanabi_data,2892189297,47,1,0,0,1,1,4
hanabi_data,2892189297,50,0,0.5,0.5,4,4,4
hanabi_data,2892189297,54,0,0.666666666667,0.666666666667,3,3,4
hanabi_data,2892189297,60,0,0,0,1,1,4
hanabi_data,2892189297,62,0,0,0,1,1,3
hanabi_data,2892189297,69,1,0,0,1,1,4
hanabi_data,2893001666,1,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2893001666,6,0,0,0,4,4,4
hanabi_data,2893001666,8,0,0,0,1,1,4
hanabi_data,2893001666,13,1,0,0,1,1,4
hanabi_data,2893001666,16,0,0,0,1,1,4
hanabi_data,2893001666,17,1,0.285714285714,0.285714285714,3,3,3
hanabi_data,2893001666,22,0,0,0,1,1,4
hanabi_data,2893001666,23,1,0.5,0.5,3,3,2
hanabi_data,2893001666,24,0,0,0,1,1,3
hanabi_data,2893001666,27,1,0.5,0.5,4,4,4
hanabi_data,2893001666,40,0,0,0,1,1,4
hanabi_data,2893001666,45,1,0.333333333333,0.333333333333,4,4,4
hanabi_data,2893001666,51,1,0.666666666667,0.666666666667,3,3,4
hanabi_data,2893001666,53,1,0.2,0.2,3,3,4
hanabi_data,2893001666,55,1,0.5,0.5,2,2,3
hanabi_data,2908810668,2,0,0,0,5,5,4
hanabi_data,2908810668,4,0,0,0,1,1,4
hanabi_data,2908810668,8,0,0,0,1,1,4
hanabi_data,2908810668,10,0,0,0,1,1,4
hanabi_data,2908810668,12,0,0,0,1,1,4
hanabi_data,2908810668,17,1,0.666666666667,0.666666666667,3,3,4
hanabi_data,2908810668,25,1,0.333333333333,0.333333333333,5,5,4
hanabi_data,2908810668,27,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2908810668,29,1,0.571428571429,0.571428571429,4,4,3
hanabi_data,2908810668,35,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2908810668,40,0,0,0,1,1,4
hanabi_data,2908810668,47,1,0,0,1,1,4
hanabi_data,2908810668,52,0,0,0,1,1,4
hanabi_data,2908810668,53,1,0,0,1,1,3
hanabi_data,2908810668,56,0,0,0,1,1,4
hanabi_data,2908810668,57,1,0,0,1,1,2
hanabi_data,2908810668,62,0,0,0,1,1,4
hanabi_data,2908810668,66,0,0,0,1,1,4
hanabi_data,2908810668,71,1,0,0,1,1,4
hanabi_data,2913716533,4,0,0,0,1,1,4
hanabi_data,2913716533,5,1,0,0,1,1,4
hanabi_data,2913716533,9,1,0,0,1,1,4
hanabi_data,2913716533,19,1,0,0,1,1,4
hanabi_data,2913716533,22,0,0,0,1,1,4
hanabi_data,2913716533,27,1,0,0,1,1,4
hanabi_data,2913716533,32,0,0,0,1,1,4
hanabi_data,2913716533,37,1,0,0,1,1,4
hanabi_data,2913716533,42,0,0,0,1,1,4
hanabi_data,2913716533,49,1,0.75,0.75,3,3,4
hanabi_data,2913716533,52,0,0,0,1,1,4
hanabi_data,2913716533,55,1,0,0,1,1,4
hanabi_data,2913716533,58,0,0,0,1,1,4
hanabi_data,2913716533,68,0,0,0,1,1,4
hanabi_data,2913716533,70,0,0,0,1,1,4
hanabi_data,2913716533,72,0,0,0,1,1,3
hanabi_data,2919232659,2,0,0,0,5,5,4
hanabi_data,2919232659,3,1,0.166666666667,0.166666666667,5,5,4
hanabi_data,2919232659,5,1,0,0,1,1,4
hanabi_data,2919232659,8,0,0,0,1,1,4
hanabi_data,2919232659,10,0,0,0,1,1,4
hanabi_data,2919232659,14,0,0,0,1,1,4
hanabi_data,2919232659,17,1,0.5,0.5,5,5,4
hanabi_data,2919232659,19,1,0.6,0.6,3,3,4
hanabi_data,2919232659,22,0,0,0,1,1,4
hanabi_data,2919232659,23,1,1,1,3,3,4
hanabi_data,2919232659,25,1,1,1,4,4,4
hanabi_data,2919232659,45,1,0.5,0.5,3,3,4
hanabi_data,2919232659,52,0,0,0,1,1,4
hanabi_data,2919232659,66,0,0,0,1,1,4
hanabi_data,2919232659,68,0,0,0,1,1,4
hanabi_data,2922968033,1,1,0,0,5,5,4
hanabi_data,2922968033,3,1,0,0,1,1,4
hanabi_data,2922968033,5,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2922968033,10,0,0,0,1,1,4
hanabi_data,2922968033,12,0,0,0,1,1,4
hanabi_data,2922968033,13,1,0,0,1,1,4
hanabi_data,2922968033,18,0,0,0,1,1,4
hanabi_data,2922968033,19,1,0.722222222222,0.725178571429,21,21,4
hanabi_data,2922968033,21,1,0.735294117647,0.736222222222,21,21,4
hanabi_data,2922968033,23,1,0.714285714286,0.722222222222,5,5,4
hanabi_data,2922968033,25,1,0.709677419355,0.711111111111,21,21,4
hanabi_data,2926959948,1,1,0,0,5,5,4
hanabi_data,2926959948,12,0,0.714285714286,0.714285714286,4,4,4
hanabi_data,2926959948,13,1,1,1,3,3,3
hanabi_data,2926959948,16,0,0.4,0.4,3,3,4
hanabi_data,2929871792,2,0,0,0,5,5,4
hanabi_data,2929871792,3,1,0.7,0.7,5,5,4
hanabi_data,2929871792,6,0,0,0,1,1,4
hanabi_data,2929871792,8,0,0.454545454545,0.454545454545,5,5,4
hanabi_data,2929871792,12,0,0.7,0.7,5,5,4
hanabi_data,2929871792,14,0,0.833333333333,0.8,5,4,4
hanabi_data,2929871792,17,1,0.714285714286,0.714285714286,5,5,4
hanabi_data,2929871792,20,0,0.6,0.6,3,3,4
hanabi_data,2929871792,29,1,0.714285714286,0.714285714286,5,5,4
hanabi_data,2929871792,34,0,0.5,0.5,3,3,4
hanabi_data,2929871792,37,1,0.6,0.6,4,4,4
hanabi_data,2929871792,39,1,0.5,0.5,2,2,4
hanabi_data,2929871792,42,0,0.8,0.75,5,4,4
hanabi_data,2929871792,46,0,0.4,0.4,3,3,4
hanabi_data,2929871792,47,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2929871792,49,1,0.5,0.5,2,2,3
hanabi_data,2929871792,53,1,0.75,0.75,4,4,4
hanabi_data,2929871792,57,1,0.25,0.333333333333,3,3,4
hanabi_data,2929871792,61,1,0,0,1,1,4
hanabi_data,2929871792,68,0,0.5,0.5,2,2,4
hanabi_data,2929871792,69,1,0,0,1,1,3
hanabi_data,2930212402,1,1,0,0,5,5,4
hanabi_data,2930212402,3,1,0.181818181818,0.181818181818,5,5,4
hanabi_data,2930212402,5,1,0,0,1,1,4
hanabi_data,2930212402,8,0,0.75,0.75,5,5,4
hanabi_data,2930212402,9,1,0.666666666667,0.666666666667,5,5,4
hanabi_data,2930212402,11,1,0.666666666667,0.666666666667,4,4,4
hanabi_data,2930212402,13,1,0,0,3,3,4
hanabi_data,2930212402,18,0,0.111111111111,0.111111111111,5,5,4
hanabi_data,2930212402,20,0,0,0,1,1,4
hanabi_data,2930212402,24,0,0.777777777778,0.75,5,5,4
hanabi_data,2930212402,26,0,0,0,1,1,4
hanabi_data,2930212402,28,0,0,0,1,1,3
hanabi_data,2930212402,30,0,0,0,1,1,4
hanabi_data,2930212402,33,1,0.714285714286,0.714285714286,5,5,4
hanabi_data,2930212402,36,0,0.666666666667,0.666666666667,3,3,4
hanabi_data,2930212402,43,1,0.5,0.5,3,3,4
hanabi_data,2930212402,46,0,0.25,0,4,3,4
hanabi_data,2930212402,47,1,0,0,1,1,3
hanabi_data,2930212402,61,1,0,0,1,1,4
hanabi_data,2930212402,67,1,0,0,1,1,4
hanabi_data,2930212402,70,0,0,0,1,1,4
hanabi_data,2933348702,3,1,0,0,4,4,4
hanabi_data,2933348702,5,1,0,0,1,1,4
hanabi_data,2933348702,7,1,0,0,1,1,3
hanabi_data,2933348702,10,0,0.6,0.6,5,5,4
hanabi_data,2933348702,12,0,0.777777777778,0.777777777778,5,5,4
hanabi_data,2933348702,16,0,0,0,5,5,4
